web-scraper-order,web-scraper-start-url,phoneBrand,phoneBrand-href,mainSelector,mainSelector-href,phoneName,phoneImage-src
"1692806886-444","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z40 Pro","https://www.gsmarena.com/zte_nubia_z40_pro-11379.php","ZTE nubia Z40 Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z40-pro-.jpg"
"1692806892-445","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 40 Ultra","https://www.gsmarena.com/zte_axon_40_ultra-11510.php","ZTE Axon 40 Ultra","https://fdn2.gsmarena.com/vv/bigpic/zte-axon-40-ultra.jpg"
"1692806896-446","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 40 Pro","https://www.gsmarena.com/zte_axon_40_pro-11516.php","ZTE Axon 40 Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-axon40-pro.jpg"
"1692806902-447","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A52","https://www.gsmarena.com/zte_blade_a52-11611.php","ZTE Blade A52","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a52.jpg"
"1692806905-448","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A52 Lite","https://www.gsmarena.com/zte_blade_a52_lite-11927.php","ZTE Blade A52 Lite","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a52-lite.jpg"
"1692806909-449","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A72","https://www.gsmarena.com/zte_blade_a72-11612.php","ZTE Blade A72","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a72.jpg"
"1692806912-450","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A72 5G","https://www.gsmarena.com/zte_blade_a72_5g-11958.php","ZTE Blade A72 5G","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a72-5g.jpg"
"1692806920-451","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V40 Pro","https://www.gsmarena.com/zte_blade_v40_pro-11660.php","ZTE Blade V40 Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-v40-pro.jpg"
"1692806924-452","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic 7S","https://www.gsmarena.com/zte_nubia_red_magic_7s-11664.php","ZTE nubia Red Magic 7S","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-7s.jpg"
"1692806927-453","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic 7S Pro","https://www.gsmarena.com/zte_nubia_red_magic_7s_pro-11649.php","ZTE nubia Red Magic 7S Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-7s-pro.jpg"
"1692806932-454","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z40S Pro","https://www.gsmarena.com/zte_nubia_z40s_pro-11698.php","ZTE nubia Z40S Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z40s-pro.jpg"
"1692806937-455","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 30S","https://www.gsmarena.com/zte_axon_30s-11901.php","ZTE Axon 30S","https://fdn2.gsmarena.com/vv/bigpic/zte-axon30s-5g.jpg"
"1692806940-456","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V40s","https://www.gsmarena.com/zte_blade_v40s-11917.php","ZTE Blade V40s","https://fdn2.gsmarena.com/vv/bigpic/zte-axon-40-se-.jpg"
"1692806943-457","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 40 SE","https://www.gsmarena.com/zte_axon_40_se-11944.php","ZTE Axon 40 SE","https://fdn2.gsmarena.com/vv/bigpic/zte-axon-40-se-.jpg"
"1692806948-458","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 40 Ultra Space Edition","https://www.gsmarena.com/zte_axon_40_ultra_space_edition-12005.php","ZTE Axon 40 Ultra Space Edition","https://fdn2.gsmarena.com/vv/bigpic/zte-axon-40-ultra-space-edition.jpg"
"1692806952-459","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Voyage 40 Pro+","https://www.gsmarena.com/zte_voyage_40_pro+-12006.php","ZTE Voyage 40 Pro+","https://fdn2.gsmarena.com/vv/bigpic/zte-voyage-40-pro-plus.jpg"
"1692806964-460","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V41 Vita","https://www.gsmarena.com/zte_blade_v41_vita-12018.php","ZTE Blade V41 Vita","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v41-vita-5g.jpg"
"1692806967-461","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z50","https://www.gsmarena.com/zte_nubia_z50-12031.php","ZTE nubia Z50","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z50.jpg"
"1692806971-462","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic 8 Pro","https://www.gsmarena.com/zte_nubia_red_magic_8_pro-12015.php","ZTE nubia Red Magic 8 Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-8-pro.jpg"
"1692806975-463","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic 8 Pro+","https://www.gsmarena.com/zte_nubia_red_magic_8_pro+-12042.php","ZTE nubia Red Magic 8 Pro+","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-8-pro-plus.jpg"
"1692806979-464","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V40 Design","https://www.gsmarena.com/zte_blade_v40_design-12096.php","ZTE Blade V40 Design","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v40-design.jpg"
"1692806982-465","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V40","https://www.gsmarena.com/zte_blade_v40-12104.php","ZTE Blade V40","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v40-5g-.jpg"
"1692806986-466","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Pad 3D","https://www.gsmarena.com/zte_nubia_pad_3d-12152.php","ZTE nubia Pad 3D","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-pad-3d-1.jpg"
"1692806990-467","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z50 Ultra","https://www.gsmarena.com/zte_nubia_z50_ultra-12157.php","ZTE nubia Z50 Ultra","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z50-ultra.jpg"
"1692806997-468","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon Pad","https://www.gsmarena.com/zte_axon_pad-12229.php","ZTE Axon Pad","https://fdn2.gsmarena.com/vv/bigpic/zte-axon-pad-.jpg"
"1692807004-469","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Axon 50 Ultra","https://www.gsmarena.com/zte_axon_50_ultra-12228.php","ZTE Axon 50 Ultra","https://fdn2.gsmarena.com/vv/bigpic/zte-axon-50-ultra-.jpg"
"1692807007-470","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","V70","https://www.gsmarena.com/zte_v70-12341.php","ZTE V70","https://fdn2.gsmarena.com/vv/bigpic/zte-v70.jpg"
"1692807010-471","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade A72s","https://www.gsmarena.com/zte_blade_a72s-12455.php","ZTE Blade A72s","https://fdn2.gsmarena.com/vv/bigpic/zte-blade-a72s.jpg"
"1692807013-472","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic 8S Pro","https://www.gsmarena.com/zte_nubia_red_magic_8s_pro-12398.php","ZTE nubia Red Magic 8S Pro","https://fdn2.gsmarena.com/vv/bigpic/nubia-red-magic-8s-pro.jpg"
"1692807026-473","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic 8S Pro+","https://www.gsmarena.com/zte_nubia_red_magic_8s_pro+-12399.php","ZTE nubia Red Magic 8S Pro+","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-8s-pro-plus.jpg"
"1692807029-474","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Red Magic Tablet","https://www.gsmarena.com/zte_nubia_red_magic_tablet-12402.php","ZTE nubia Red Magic Tablet","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-red-magic-tablet.jpg"
"1692807032-475","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Z50S Pro","https://www.gsmarena.com/zte_nubia_z50s_pro-12428.php","ZTE nubia Z50S Pro","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z50s-pro.jpg"
"1692807041-476","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","nubia Neo","https://www.gsmarena.com/zte_nubia_neo-12435.php","ZTE nubia Neo","https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-5g.jpg"
"1692807059-477","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1T 10","https://www.gsmarena.com/alcatel_1t_10-9093.php","alcatel 1T 10","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1t-10.jpg"
"1692807062-478","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3088","https://www.gsmarena.com/alcatel_3088-9986.php","alcatel 3088","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3088.jpg"
"1692807068-479","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3c","https://www.gsmarena.com/alcatel_3c-8989.php","alcatel 3c","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3c-.jpg"
"1692807073-480","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1x","https://www.gsmarena.com/alcatel_1x-9086.php","alcatel 1x","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1x-.jpg"
"1692807078-481","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3","https://www.gsmarena.com/alcatel_3-9085.php","alcatel 3","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3-.jpg"
"1692807082-482","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3x (2018)","https://www.gsmarena.com/alcatel_3x_(2018)-9084.php","alcatel 3x (2018)","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3x-.jpg"
"1692807093-483","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3v","https://www.gsmarena.com/alcatel_3v-9004.php","alcatel 3v","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3v.jpg"
"1692807096-484","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","5","https://www.gsmarena.com/alcatel_5-9012.php","alcatel 5","https://fdn2.gsmarena.com/vv/bigpic/alcatel-5-.jpg"
"1692807099-485","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","5v","https://www.gsmarena.com/alcatel_5v-9271.php","alcatel 5v","https://fdn2.gsmarena.com/vv/bigpic/alcatel-5v.jpg"
"1692807106-486","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","7","https://www.gsmarena.com/alcatel_7-9291.php","alcatel 7","https://fdn2.gsmarena.com/vv/bigpic/alcatel-7-.jpg"
"1692807109-487","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Tetra","https://www.gsmarena.com/alcatel_tetra-9574.php","alcatel Tetra","https://fdn2.gsmarena.com/vv/bigpic/alcatel-tetra.jpg"
"1692807114-488","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1","https://www.gsmarena.com/alcatel_1-9985.php","alcatel 1","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1-2018.jpg"
"1692807132-489","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1c (2019)","https://www.gsmarena.com/alcatel_1c_(2019)-9511.php","alcatel 1c (2019)","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1c-2019.jpg"
"1692807136-490","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1x (2019)","https://www.gsmarena.com/alcatel_1x_(2019)-9510.php","alcatel 1x (2019)","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1x-2019.jpg"
"1692807141-491","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1s","https://www.gsmarena.com/alcatel_1s-9598.php","alcatel 1s","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1s.jpg"
"1692807144-492","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3 (2019)","https://www.gsmarena.com/alcatel_3_(2019)-9599.php","alcatel 3 (2019)","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3-2019.jpg"
"1692807147-493","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3L","https://www.gsmarena.com/alcatel_3l-9600.php","alcatel 3L","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3l.jpg"
"1692807151-494","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3T 10","https://www.gsmarena.com/alcatel_3t_10-9601.php","alcatel 3T 10","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3t-10-2019.jpg"
"1692807154-495","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Smart Tab 7","https://www.gsmarena.com/alcatel_smart_tab_7-9837.php","alcatel Smart Tab 7","https://fdn2.gsmarena.com/vv/bigpic/alcatel-smart-tab-7-2019.jpg"
"1692807157-496","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","3T 8","https://www.gsmarena.com/alcatel_3t_8-10108.php","alcatel 3T 8","https://fdn2.gsmarena.com/vv/bigpic/alcatel-3t-8.jpg"
"1692807164-497","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","1v (2019)","https://www.gsmarena.com/alcatel_1v_(2019)-9843.php","alcatel 1v (2019)","https://fdn2.gsmarena.com/vv/bigpic/alcatel-1v-2019.jpg"
